"Gene_Name","Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significance"
"AL161665.2","ENSG00000286527.1",5.56887884760317,0.768456192554209,0.0710550928798599,10.8149347416028,2.92500780330836e-27,4.48106830019624e-27,"Up in Cluster 7"
"FBN3","ENSG00000142449.13",284.83774235954,-1.19749230646047,0.110761324208628,-10.8114661414204,3.03775673276975e-27,4.65354633914241e-27,"Up in Cluster 4"
"HAS2","ENSG00000170961.7",351.161353406359,-0.747674818615392,0.0691830198776563,-10.8072012458777,3.18231233011499e-27,4.87393721615785e-27,"Up in Cluster 4"
"ZNF793","ENSG00000188227.13",342.778004778319,0.547381416591726,0.0506531556449221,10.8064622948442,3.2080428727456e-27,4.91307976797425e-27,"Up in Cluster 7"
"DMRT2","ENSG00000173253.15",99.8005068283939,-1.08528295626593,0.100443507963687,-10.8049089310808,3.26280614545301e-27,4.99640889178041e-27,"Up in Cluster 4"
"GPR183","ENSG00000169508.7",464.779164763833,0.510342589595207,0.0472440565042381,10.8022601647136,3.35833367313107e-27,5.14213648021815e-27,"Up in Cluster 7"
"AC007750.1","ENSG00000236841.8",6.37576949812251,-0.686378469482323,0.0635544710767753,-10.7998455160324,3.44783172243863e-27,5.27888675575059e-27,"Up in Cluster 4"
"RPL26P36","ENSG00000225912.1",5.86808867542855,-0.78943880438775,0.0731089574887269,-10.7981132751001,3.51348966176119e-27,5.378832573617e-27,"Up in Cluster 4"
"GPR171","ENSG00000174946.7",78.8283419960939,-0.678667236126068,0.0628595536953596,-10.7965646624718,3.57323628987124e-27,5.47000363799331e-27,"Up in Cluster 4"
"AC097376.2","ENSG00000248863.2",5.90442498014022,-0.766517441180717,0.071031620805302,-10.7912142858424,3.78751678791159e-27,5.79677694983109e-27,"Up in Cluster 4"
"NKX6-1","ENSG00000163623.9",34.5979520762795,-1.15945331351143,0.107461292034405,-10.7894972372025,3.85894825716491e-27,5.9051454614745e-27,"Up in Cluster 4"
"AC008026.3","ENSG00000264546.1",6.00352731485553,-0.760003283199771,0.0704537689964996,-10.7872622575739,3.95393083660371e-27,6.05016551616633e-27,"Up in Cluster 4"
"ERICH5","ENSG00000177459.11",406.529665515515,-0.936154500490417,0.0867935595598774,-10.7859904034075,4.00901355054594e-27,6.13378856729043e-27,"Up in Cluster 4"
"AL080243.1","ENSG00000213857.3",8.36782774578529,-0.578347864591577,0.0536360569538876,-10.7828184515651,4.14972512005472e-27,6.34873433287992e-27,"Up in Cluster 4"
"MAFA-AS1","ENSG00000254338.1",6.95930165499452,-1.14883718667656,0.106594836499632,-10.7776063494458,4.39165069041086e-27,6.71777202689002e-27,"Up in Cluster 4"
"AC118553.2","ENSG00000283761.1",7.98461395207202,-0.511985320091159,0.0475195475088164,-10.7742044470472,4.55704425891116e-27,6.96964051496502e-27,"Up in Cluster 4"
"PTGR1","ENSG00000106853.20",3850.40322789668,-0.575642856655679,0.0534525217655079,-10.7692366541841,4.80972284710837e-27,7.35410750614859e-27,"Up in Cluster 4"
"AC011773.4","ENSG00000260493.1",6.18710140826349,0.558347832624278,0.0518515957181872,10.7681899638902,4.86470734696638e-27,7.43777786545626e-27,"Up in Cluster 7"
"GAS6-DT","ENSG00000272695.2",45.5802465259635,0.540379361008291,0.0501926417035621,10.7661071955482,4.97597967532177e-27,7.60708397267112e-27,"Up in Cluster 7"
"AC127024.2","ENSG00000263603.1",7.9752940284924,-0.683852997154646,0.063521944882741,-10.7656180618684,5.00247554290107e-27,7.64717717616847e-27,"Up in Cluster 4"
"DMKN","ENSG00000161249.21",1598.07883532098,-0.806607145875081,0.0749294664338759,-10.7648857554177,5.04240555375801e-27,7.70780143215271e-27,"Up in Cluster 4"
"VSTM1","ENSG00000189068.11",8.22099373749971,0.816352532241864,0.075838678670583,10.7643295815822,5.07294270850482e-27,7.75406203801727e-27,"Up in Cluster 7"
"AC244102.3","ENSG00000286051.1",24.1745735934119,-2.20223842127437,0.204639689154055,-10.7615410792405,5.22883410030759e-27,7.99105075497973e-27,"Up in Cluster 4"
"LINC01933","ENSG00000254226.6",9.87996155334161,0.772937675411228,0.071834139596395,10.760032482522,5.31514284011521e-27,8.12207722779418e-27,"Up in Cluster 7"
"KCNG1","ENSG00000026559.14",221.509566742313,-0.935944134464249,0.0870162602393412,-10.7559682740893,5.55475414529219e-27,8.48731203161865e-27,"Up in Cluster 4"
"UBE2D3P1","ENSG00000225022.1",13.5168149320953,-0.50898787845948,0.0473338840892406,-10.7531399176933,5.72779422452416e-27,8.75029054596894e-27,"Up in Cluster 4"
"AC105118.1","ENSG00000253931.1",7.76367653853679,-1.10093748686936,0.102399532582346,-10.7513917212857,5.83741152999455e-27,8.9172708970277e-27,"Up in Cluster 4"
"AC112191.2","ENSG00000254373.1",5.16788525292769,-0.703424376849373,0.0654336404903165,-10.750194725196,5.9136640675166e-27,9.03326773585016e-27,"Up in Cluster 4"
"CCNYL2","ENSG00000182632.15",32.0634581307317,1.22167330686467,0.113659819872686,10.7485064487442,6.02289441137191e-27,9.19962376367142e-27,"Up in Cluster 7"
"MRPL40P1","ENSG00000256037.1",4.85053896133283,-0.653763898848592,0.060825819829319,-10.7481313146801,6.04743566751893e-27,9.23661113248578e-27,"Up in Cluster 4"
"RNY1P16","ENSG00000199933.1",3.51203389228387,-0.731425672831509,0.0680532672771662,-10.7478406562402,6.06651868384992e-27,9.26525826588422e-27,"Up in Cluster 4"
"HDC","ENSG00000140287.11",76.7889442852993,-0.799805291584626,0.0744402721611478,-10.7442553387394,6.30687938672093e-27,9.63131737306979e-27,"Up in Cluster 4"
"TGFBR3L","ENSG00000260001.6",27.5431883591002,-0.720179446485295,0.0670378677573804,-10.7428751924469,6.40190129079887e-27,9.77589961028528e-27,"Up in Cluster 4"
"AC004057.1","ENSG00000196656.7",13.7089036128196,-0.933053487145323,0.0868789808357566,-10.7396919044118,6.62651519601499e-27,1.01178012405444e-26,"Up in Cluster 4"
"SHLD2P3","ENSG00000189014.7",15.2420288704474,0.643058423350397,0.0598900822564866,10.7373107386365,6.79962360468292e-27,1.03815550950782e-26,"Up in Cluster 7"
"FOLR1","ENSG00000110195.14",1392.4350258132,1.01488751587605,0.0945352396856022,10.7355470748398,6.93072374766931e-27,1.057943612582e-26,"Up in Cluster 7"
"HSPA7","ENSG00000225217.1",245.724416119781,0.659246971163318,0.0614196384360523,10.7334883100899,7.08693315373611e-27,1.08167171198415e-26,"Up in Cluster 7"
"PPP1R1A","ENSG00000135447.17",1275.00508294681,1.05053446468601,0.0978760111333718,10.7333191506393,7.09992231110092e-27,1.08359585732802e-26,"Up in Cluster 7"
"NEUROG2","ENSG00000178403.4",9.02773601737898,-1.34671872820678,0.125471646942574,-10.7332513840609,7.10513248751681e-27,1.08433262499374e-26,"Up in Cluster 4"
"LINC01704","ENSG00000231666.7",4.77091448140612,0.700609907860065,0.0653057837281737,10.7281448573722,7.50884723783963e-27,1.14588284996086e-26,"Up in Cluster 7"
"SGCG","ENSG00000102683.8",21.3015406223548,0.88009691829142,0.0820489815295262,10.7264819365821,7.64516225527191e-27,1.16655944338939e-26,"Up in Cluster 7"
"ZNF683","ENSG00000176083.18",99.0296965501677,-0.774506708349115,0.0722097827626523,-10.7257864338805,7.7028999814917e-27,1.17524292840563e-26,"Up in Cluster 4"
"AL034550.3","ENSG00000286311.1",21.9437441565399,0.566145632693439,0.052797614345908,10.7229396575438,7.94376833485131e-27,1.21186204671085e-26,"Up in Cluster 7"
"ALOX12P2","ENSG00000262943.7",103.345794790377,-0.749404974792015,0.0698945955413666,-10.7219302005759,8.03096081792988e-27,1.22509773278468e-26,"Up in Cluster 4"
"AL139246.1","ENSG00000224387.1",4.33708484192723,0.855326335823149,0.0797946729032382,10.7190906949434,8.2813464521151e-27,1.26308924002623e-26,"Up in Cluster 7"
"HBD","ENSG00000223609.11",6.37951082565824,0.96310643911028,0.0898527138635279,10.7187239839309,8.31424203360206e-27,1.26803828086768e-26,"Up in Cluster 7"
