ensembl_base,gene_name,gene_ensembl,logFC,logCPM,F,PValue,FDR,comparison,cluster1,cluster2
ENSG00000131668,BARX1,ENSG00000131668.14,1.0534857852873871,-1.5304088367823632,44.22094757445016,7.061503046578544e-11,3.532852806532176e-10,Cluster2_vs_Cluster1,1,2
ENSG00000176896,TCEANC,ENSG00000176896.8,0.2179553552877703,2.162883980694206,44.39459751383559,7.061899514067325e-11,3.532852806532176e-10,Cluster2_vs_Cluster1,1,2
ENSG00000169884,WNT10B,ENSG00000169884.14,0.6445420469172326,-0.07138928665344191,44.424827016729814,7.074435337347028e-11,3.538329501797929e-10,Cluster2_vs_Cluster1,1,2
ENSG00000272849,AC084018.1,ENSG00000272849.1,0.6469978757754008,1.3706829288788807,44.340330268948215,7.26324228913522e-11,3.6319472160508483e-10,Cluster2_vs_Cluster1,1,2
ENSG00000148356,LRSAM1,ENSG00000148356.14,0.2639308176848566,5.551685428207912,44.31239837516166,7.331907170004676e-11,3.665459964681198e-10,Cluster2_vs_Cluster1,1,2
ENSG00000151576,QTRT2,ENSG00000151576.10,0.2534048348019145,4.453597174058862,44.30766950525007,7.348452416737151e-11,3.6729072130952103e-10,Cluster2_vs_Cluster1,1,2
ENSG00000139354,GAS2L3,ENSG00000139354.11,0.5545321694129081,1.1695945134274308,44.30875231390022,7.379183846678374e-11,3.6869114418764487e-10,Cluster2_vs_Cluster1,1,2
ENSG00000179240,GVQW3,ENSG00000179240.13,0.45224694832482243,2.698814783854263,44.299558230913206,7.379780993548092e-11,3.6869114418764487e-10,Cluster2_vs_Cluster1,1,2
ENSG00000137441,FGFBP2,ENSG00000137441.8,-0.8704083656315139,-2.4205017955631978,43.65645980826568,7.455467197608183e-11,3.723888851146132e-10,Cluster2_vs_Cluster1,1,2
ENSG00000115241,PPM1G,ENSG00000115241.11,0.24108975242414457,7.015488332160758,44.274628285830936,7.46306824520274e-11,3.726849838564928e-10,Cluster2_vs_Cluster1,1,2
ENSG00000198825,INPP5F,ENSG00000198825.15,-0.2721692115170219,4.137358816644756,44.27158996284468,7.47425418730417e-11,3.731599294723778e-10,Cluster2_vs_Cluster1,1,2
ENSG00000137975,CLCA2,ENSG00000137975.8,-1.4361378551211939,1.0086142588223077,44.2719556867639,7.530481315109362e-11,3.7588288652630796e-10,Cluster2_vs_Cluster1,1,2
ENSG00000164754,RAD21,ENSG00000164754.15,0.3194399962582021,7.299252600180476,44.23949231020128,7.587211773881848e-11,3.786297416818233e-10,Cluster2_vs_Cluster1,1,2
ENSG00000179818,PCBP1-AS1,ENSG00000179818.14,0.3169786936833861,4.3486114181124504,44.23719812150378,7.595766287694284e-11,3.789717482440438e-10,Cluster2_vs_Cluster1,1,2
ENSG00000169710,FASN,ENSG00000169710.9,0.6278664558295768,10.606077482572639,44.23465117242632,7.604477728388808e-11,3.793214293670342e-10,Cluster2_vs_Cluster1,1,2
ENSG00000111450,STX2,ENSG00000111450.14,-0.3818925273574588,3.0334947579595495,44.212516883339795,7.686142702219652e-11,3.833091582210593e-10,Cluster2_vs_Cluster1,1,2
ENSG00000111300,NAA25,ENSG00000111300.10,0.270896683710364,4.7803329036536155,44.19506502625873,7.747271549821821e-11,3.86271191395212e-10,Cluster2_vs_Cluster1,1,2
ENSG00000275552,AC243965.2,ENSG00000275552.1,0.562126634509844,-1.8402499856597463,43.945598513253955,7.795566079729464e-11,3.885921359546504e-10,Cluster2_vs_Cluster1,1,2
ENSG00000090402,SI,ENSG00000090402.8,1.3396149980824343,3.3868976686526073,44.17714524797831,7.81479263628774e-11,3.894633905113691e-10,Cluster2_vs_Cluster1,1,2
ENSG00000270557,AC013731.1,ENSG00000270557.1,0.6586927045407324,-1.2157994455815624,44.132502405189,7.834510908964701e-11,3.9035875535452167e-10,Cluster2_vs_Cluster1,1,2
ENSG00000171488,LRRC8C,ENSG00000171488.15,-0.46320097359519796,3.1197270243993334,44.165440106959636,7.857728789656771e-11,3.914280506421822e-10,Cluster2_vs_Cluster1,1,2
ENSG00000206579,XKR4,ENSG00000206579.9,-0.9727777421750763,-0.43550311461892605,44.17955339627016,7.90910999662069e-11,3.9389949339306753e-10,Cluster2_vs_Cluster1,1,2
ENSG00000182979,MTA1,ENSG00000182979.18,0.28238469424707263,5.76867681810165,44.148267249725414,7.919315533602064e-11,3.943196069335118e-10,Cluster2_vs_Cluster1,1,2
ENSG00000094631,HDAC6,ENSG00000094631.21,0.18893965531650367,5.681443709852852,44.14259779160487,7.940435334770793e-11,3.952828557601988e-10,Cluster2_vs_Cluster1,1,2
ENSG00000165443,PHYHIPL,ENSG00000165443.12,-0.8641481406798949,0.7772455013552794,44.152353205700024,7.969782333680578e-11,3.9665514085657335e-10,Cluster2_vs_Cluster1,1,2
ENSG00000254080,AC115837.1,ENSG00000254080.1,1.3229285840706126,0.6921455566307202,44.141859914921575,8.028240747504178e-11,3.994753610278101e-10,Cluster2_vs_Cluster1,1,2
ENSG00000165632,TAF3,ENSG00000165632.8,-0.22410666435274082,3.4630721334947405,44.10422823266755,8.086077490095817e-11,4.022633949237707e-10,Cluster2_vs_Cluster1,1,2
ENSG00000212743,LINC02656,ENSG00000212743.2,-0.7319019243223032,-1.7788494508802115,43.84782963153746,8.145766640041927e-11,4.051423162317794e-10,Cluster2_vs_Cluster1,1,2
ENSG00000143442,POGZ,ENSG00000143442.22,0.2433646137333202,6.497899972828438,44.04770410585696,8.3023547753424e-11,4.1283829761228264e-10,Cluster2_vs_Cluster1,1,2
ENSG00000204469,PRRC2A,ENSG00000204469.13,0.24633959727958818,8.885417510786043,44.0350666964664,8.351786794658738e-11,4.1520364745506076e-10,Cluster2_vs_Cluster1,1,2
ENSG00000179776,CDH5,ENSG00000179776.19,-0.5095127590583739,4.338725409960705,44.03035643570186,8.37070412383285e-11,4.1605126230839893e-10,Cluster2_vs_Cluster1,1,2
