ensembl_base,gene_name,gene_ensembl,logFC,logCPM,F,PValue,FDR
ENSG00000246273,SBF2-AS1,ENSG00000246273.8,-0.03257903637079039,2.90014784870435,0.10056911129239904,0.7513867332513469,0.8172235230118061
ENSG00000138767,CNOT6L,ENSG00000138767.13,0.023458458476194027,6.164518127525268,0.10050299594590294,0.7514655375509529,0.817268452349971
ENSG00000145284,SCD5,ENSG00000145284.12,0.06624904577220399,5.2403998646863235,0.10026632495355539,0.751748651141666,0.817535565979888
ENSG00000274253,AC138649.1,ENSG00000274253.5,0.05827499419862979,-1.0221851259179666,0.1001753532033987,0.7518557977833961,0.8176112963622372
ENSG00000083444,PLOD1,ENSG00000083444.17,0.034101217946446015,8.212176220940146,0.10003835974383256,0.7520216929400053,0.8177509025199948
ENSG00000254614,AP003068.2,ENSG00000254614.2,-0.03952449404444064,1.0810520401020778,0.09997658075931282,0.7520971415541512,0.817792147782891
ENSG00000163584,RPL22L1,ENSG00000163584.18,0.0382158066331242,4.52228807839899,0.09994226187947533,0.7521369089578754,0.8177945929343449
ENSG00000153237,CCDC148,ENSG00000153237.18,0.03944636047241583,1.9224790654570292,0.09981725406773802,0.7522874450858288,0.817917470098554
ENSG00000204590,GNL1,ENSG00000204590.12,-0.020148100337224632,6.058726243556165,0.09966132687942614,0.7524740361938828,0.8180718844475103
ENSG00000142892,PIGK,ENSG00000142892.15,0.023903050443772757,5.613794172371218,0.09963593735545002,0.7525045319618563,0.8180718844475103
ENSG00000105996,HOXA2,ENSG00000105996.7,-0.04838718684586796,0.3099968426717368,0.09955645653425459,0.7526023327756096,0.8181374020003971
ENSG00000115738,ID2,ENSG00000115738.10,-0.029254912048940353,7.197469941766744,0.0994558576231255,0.7527209423477554,0.8182255326328559
ENSG00000123427,EEF1AKMT3,ENSG00000123427.17,0.02357698920333618,4.276130428706702,0.09939634092153948,0.7527925375973077,0.8182625513393764
ENSG00000166562,SEC11C,ENSG00000166562.9,0.030497226455431698,5.753351083506416,0.09935291860622611,0.7528447473561539,0.8182784959669934
ENSG00000172531,PPP1CA,ENSG00000172531.16,-0.022969333887359403,6.91775682595247,0.0992859487127214,0.7529253291298228,0.8183252754446645
ENSG00000214425,LRRC37A4P,ENSG00000214425.8,-0.04479636157265882,1.3202875206320512,0.09923866012479207,0.7529833548759657,0.8183317859464678
ENSG00000122257,RBBP6,ENSG00000122257.20,0.015016365019173562,5.7185588091389645,0.09921859383290588,0.7530064059608342,0.8183317859464678
ENSG00000232368,FTLP2,ENSG00000232368.1,-0.0457159206604091,-0.3056949683745887,0.09911030703173265,0.7531390625381754,0.8184351453856121
ENSG00000100744,GSKIP,ENSG00000100744.15,0.02910391290313931,4.376837504678107,0.09894912113415592,0.753331092430306,0.8186030121991814
ENSG00000228063,LYPLAL1-DT,ENSG00000228063.2,0.03426370579458796,-0.9399717051193353,0.09888358230139407,0.7534091856786843,0.8186470598324168
ENSG00000253522,MIR3142HG,ENSG00000253522.6,0.05074392315219578,0.30005987470503237,0.09877967242016632,0.7535378268858949,0.8187460252545661
ENSG00000064703,DDX20,ENSG00000064703.12,0.014456609881022335,4.0832788617310545,0.09871988137827756,0.753607696215243,0.8187811262288731
ENSG00000157429,ZNF19,ENSG00000157429.16,0.019470385278019413,2.1751483975522894,0.0986313890179082,0.7537149650788088,0.8188504527146689
ENSG00000259370,AC103740.1,ENSG00000259370.2,-0.0456758199965277,2.0117949857859565,0.09860525119314885,0.7537466386781262,0.8188504527146689
ENSG00000214135,AC132008.2,ENSG00000214135.8,-0.034446298340269105,3.8453450097555013,0.09853525533531576,0.7538307265679214,0.8188595015970681
ENSG00000176697,BDNF,ENSG00000176697.20,-0.05790999911104275,1.873338628735954,0.09851815532013944,0.753851963859486,0.8188595015970681
ENSG00000073614,KDM5A,ENSG00000073614.13,-0.020515085788702245,6.018832480195649,0.09850463545032007,0.7538676707137847,0.8188595015970681
ENSG00000154548,SRSF12,ENSG00000154548.9,-0.040843413889151865,1.6188135325437103,0.09838813928603736,0.7540093526206486,0.8189340743211774
ENSG00000049246,PER3,ENSG00000049246.14,-0.03221286654477795,4.9603863588567645,0.09838571411345588,0.7540114666032807,0.8189340743211774
ENSG00000246596,AC139795.1,ENSG00000246596.7,0.04475305994252053,-0.19320478924425932,0.09780256441792261,0.7547204793021652,0.819663292842516
ENSG00000167904,TMEM68,ENSG00000167904.15,0.02334655304445599,4.268957700938467,0.09769561110043247,0.7548477948053444,0.8197545832534154
ENSG00000277287,AL109976.1,ENSG00000277287.1,0.061849143635229364,0.3356818232535406,0.09767120032421212,0.7548797538680807,0.8197545832534154
ENSG00000230989,HSBP1,ENSG00000230989.7,0.02267617991285015,6.945592369053074,0.09763366515706189,0.7549229996835501,0.8197607046332059
ENSG00000254717,GLYATL1P2,ENSG00000254717.2,-0.05344678476132121,-1.9421304929672094,0.0975600538510973,0.7549875844501859,0.8197899959281011
ENSG00000147570,DNAJC5B,ENSG00000147570.10,0.05479422780626,0.8104339918764826,0.09747639682065441,0.7551158000315695,0.8198883732646636
ENSG00000124767,GLO1,ENSG00000124767.7,-0.022590422854442325,6.687293505058476,0.09734563160793087,0.7552731387485381,0.8200183604952124
ENSG00000257845,LINC02294,ENSG00000257845.1,-0.08359116278918607,-0.33037034787054426,0.09712675873622653,0.7555417467843087,0.8202691365571338
ENSG00000143486,EIF2D,ENSG00000143486.16,-0.014790938251507069,5.946231822620263,0.09696186028714328,0.755740542569171,0.8204440983355025
ENSG00000085274,MYNN,ENSG00000085274.16,-0.017487963326143836,4.081780298652721,0.09684814165424183,0.7558792810214378,0.8205538467266437
ENSG00000167863,ATP5PD,ENSG00000167863.12,0.02441044319368706,6.507706892244349,0.09678679751377098,0.7559540925132124,0.8205941909616778
ENSG00000168646,AXIN2,ENSG00000168646.13,0.03740094763525904,1.3381449534408927,0.09665446054643166,0.7561167269608915,0.8206729295905382
ENSG00000274026,FAM27E3,ENSG00000274026.2,-0.04874114949298552,-1.350500099375261,0.09663324954114023,0.7561342235117041,0.8206729295905382
ENSG00000014914,MTMR11,ENSG00000014914.21,-0.03540963598148936,5.797996461039065,0.0966348798235855,0.756139580904105,0.8206729295905382
ENSG00000250919,UGT2B26P,ENSG00000250919.1,0.05480659739055227,0.9139687498199224,0.09647143269908333,0.7563408721655844,0.820842090068269
ENSG00000085840,ORC1,ENSG00000085840.13,0.0338019380780749,1.138851286523339,0.09644677284567993,0.7563707564812214,0.820842090068269
ENSG00000171150,SOCS5,ENSG00000171150.9,0.021142760297413833,5.076683597790707,0.09637769441529535,0.7564539680228841,0.820851504802147
ENSG00000003989,SLC7A2,ENSG00000003989.18,0.05493073473620972,6.211356052132958,0.0963770519924494,0.7564547495967668,0.820851504802147
ENSG00000047648,ARHGAP6,ENSG00000047648.23,-0.037053001554279624,4.509163180676025,0.09634605954700404,0.7564926795184325,0.8208517988581876
ENSG00000173681,BCLAF3,ENSG00000173681.16,0.018678935055929775,4.238104043273019,0.09609150174609912,0.7568043716346141,0.8211491307939511
ENSG00000085662,AKR1B1,ENSG00000085662.14,-0.04925836524710918,8.187354393748757,0.09602162154349828,0.7568899862032815,0.8211884692994301
ENSG00000197302,ZNF720,ENSG00000197302.10,-0.021272692772206288,3.709274869434709,0.09600048488089631,0.7569159763588957,0.8211884692994301
ENSG00000070087,PFN2,ENSG00000070087.14,-0.05337309841077779,6.616735036858957,0.09591148747720854,0.7570250289192831,0.821265904606491
ENSG00000107960,STN1,ENSG00000107960.11,-0.015878959256394532,4.749501939494276,0.0958740690487346,0.7570709375044464,0.8212748332645408
ENSG00000180488,MIGA1,ENSG00000180488.15,-0.02552172556761081,5.692708076926108,0.09580881487898875,0.7571509998191353,0.8213208093489445
ENSG00000129197,RPAIN,ENSG00000129197.14,0.017885787166501296,4.135693733894579,0.09574436445584897,0.7572301484013637,0.8213657897339899
ENSG00000267405,AC005180.1,ENSG00000267405.1,-0.0535713527345981,-2.0388364620343813,0.09553559064452803,0.7574577307708166,0.821516178541782
