ensembl_base,gene_name,gene_ensembl,logFC,logCPM,F,PValue,FDR,comparison,cluster1,cluster2
ENSG00000162461,SLC25A34,ENSG00000162461.8,-0.3167567213913911,0.195134968890547,10.85254987020305,0.0010553840393882296,0.0022033306821772026,Cluster2_vs_Cluster1,1,2
ENSG00000255753,AC009533.2,ENSG00000255753.1,0.44627140936330456,-2.2400095417390435,10.813899320966314,0.0010564040292450917,0.002205262356602021,Cluster2_vs_Cluster1,1,2
ENSG00000213015,ZNF580,ENSG00000213015.9,0.20308400658276762,4.100232178973256,10.846059702139891,0.0010580841181156108,0.002208571529609201,Cluster2_vs_Cluster1,1,2
ENSG00000163958,ZDHHC19,ENSG00000163958.14,0.5124042759432752,-0.17811789942018869,10.843198095261117,0.0010604289467376563,0.0022132675165906974,Cluster2_vs_Cluster1,1,2
ENSG00000272582,AL031587.3,ENSG00000272582.1,0.3598026591834678,-1.6811847835878815,10.822156014584635,0.0010615716213072679,0.0022153573630312087,Cluster2_vs_Cluster1,1,2
ENSG00000162188,GNG3,ENSG00000162188.6,0.33802224058030467,-2.3777672512081343,10.79981762668016,0.0010616205645178763,0.0022153573630312087,Cluster2_vs_Cluster1,1,2
ENSG00000107984,DKK1,ENSG00000107984.10,0.624092615075336,4.198767819708163,10.838313282938218,0.0010624250625157574,0.0022168374523049953,Cluster2_vs_Cluster1,1,2
ENSG00000256340,ABCC6P1,ENSG00000256340.8,-0.478037851046289,-1.3032908126333997,10.826975457859481,0.001063368475710785,0.0022186071083121596,Cluster2_vs_Cluster1,1,2
ENSG00000125912,NCLN,ENSG00000125912.11,0.1592553422515995,6.796434842595398,10.832835548621613,0.0010654845168615193,0.0022228227934883204,Cluster2_vs_Cluster1,1,2
ENSG00000153283,CD96,ENSG00000153283.13,-0.3449038838211553,3.351983881707927,10.832208163934514,0.0010658949796384593,0.0022234798499985065,Cluster2_vs_Cluster1,1,2
ENSG00000167291,TBC1D16,ENSG00000167291.16,-0.23606988876653795,5.850686502951602,10.831356368313298,0.001066318814552333,0.0022241646808331076,Cluster2_vs_Cluster1,1,2
ENSG00000272777,AC019131.2,ENSG00000272777.1,0.2541073204448341,-0.419572986995979,10.83062836149301,0.0010671683816733935,0.002225737316373105,Cluster2_vs_Cluster1,1,2
ENSG00000231290,APCDD1L-DT,ENSG00000231290.6,-0.6787182337245259,0.11586169167635618,10.829727731160991,0.0010680191141534702,0.0022273121004651787,Cluster2_vs_Cluster1,1,2
ENSG00000121067,SPOP,ENSG00000121067.19,0.12402140138537701,5.883558399294958,10.822143743073354,0.0010715266298049774,0.002234426723563228,Cluster2_vs_Cluster1,1,2
ENSG00000100934,SEC23A,ENSG00000100934.15,-0.21392321592714575,6.1901427133488225,10.81633341675086,0.0010748243780763901,0.002241102688904466,Cluster2_vs_Cluster1,1,2
ENSG00000144792,ZNF660,ENSG00000144792.9,-0.32555666098572306,0.9044303073494417,10.81543197351725,0.0010760804655903105,0.0022435207987589498,Cluster2_vs_Cluster1,1,2
ENSG00000254615,AC027031.2,ENSG00000254615.3,0.3843218059637388,2.0432740338755635,10.812341390631069,0.0010773568089525263,0.002245980703180336,Cluster2_vs_Cluster1,1,2
ENSG00000231530,AL157932.1,ENSG00000231530.1,0.27152952424053917,-1.9041727525776915,10.776983143729938,0.0010841294857654663,0.0022598974237661227,Cluster2_vs_Cluster1,1,2
