ensembl_base,gene_name,gene_ensembl,logFC,logCPM,F,PValue,FDR,comparison,cluster1,cluster2
ENSG00000104064,GABPB1,ENSG00000104064.18,-0.1508771349654141,4.4362737510504004,9.755895261087739,0.0019496881379548548,0.0054270118654145974,Cluster3_vs_Cluster1,1,3
ENSG00000184465,WDR27,ENSG00000184465.16,-0.3698981924606884,3.9504105096219893,9.750993221467716,0.001954798333456483,0.005440521602873173,Cluster3_vs_Cluster1,1,3
ENSG00000052723,SIKE1,ENSG00000052723.12,-0.18903913556331597,5.2692512540044305,9.749779108951122,0.001955937407654663,0.005442328328314745,Cluster3_vs_Cluster1,1,3
ENSG00000162337,LRP5,ENSG00000162337.12,0.2999774759439667,7.627147870143771,9.749735392870646,0.001955961141448969,0.005442328328314745,Cluster3_vs_Cluster1,1,3
ENSG00000223822,EEF1A1P1,ENSG00000223822.2,-0.4655348609384321,-1.2289408268033402,9.709651998404329,0.0019611906769877265,0.005456162745969137,Cluster3_vs_Cluster1,1,3
ENSG00000134291,TMEM106C,ENSG00000134291.12,-0.2695899333567346,7.371727421172295,9.743396144814481,0.0019625170722333287,0.0054591361614198565,Cluster3_vs_Cluster1,1,3
ENSG00000251039,IGKV2D-40,ENSG00000251039.2,0.8218990554995173,0.5626824557765695,9.743499271193507,0.001963064241771117,0.005459941507726965,Cluster3_vs_Cluster1,1,3
ENSG00000286887,AL355881.1,ENSG00000286887.1,-0.3780265331544741,-1.6697987578286515,9.688160486009764,0.0019651736732467836,0.005464995279745874,Cluster3_vs_Cluster1,1,3
ENSG00000040199,PHLPP2,ENSG00000040199.18,-0.25268302958351957,4.389931204791844,9.74069706978382,0.0019653970566251384,0.005464995279745874,Cluster3_vs_Cluster1,1,3
ENSG00000230530,LIMD1-AS1,ENSG00000230530.2,-0.38346165477902155,-0.7902648987091421,9.722232179548914,0.0019657439139639413,0.005465242624089462,Cluster3_vs_Cluster1,1,3
ENSG00000180182,MED14,ENSG00000180182.11,-0.22818464860388338,6.828231916922577,9.739101882288029,0.0019669713783526427,0.005467937882548977,Cluster3_vs_Cluster1,1,3
ENSG00000104133,SPG11,ENSG00000104133.15,-0.17912432963725083,6.237758546854481,9.735703236222799,0.001970505319711706,0.005477043314534465,Cluster3_vs_Cluster1,1,3
ENSG00000158079,PTPDC1,ENSG00000158079.16,-0.21369309882429427,3.4786043788000813,9.735110031261918,0.001971361036864711,0.005478703177993454,Cluster3_vs_Cluster1,1,3
ENSG00000177700,POLR2L,ENSG00000177700.6,0.37721327226851753,6.412751795453631,9.730277737081437,0.0019761563955102116,0.005491310015375937,Cluster3_vs_Cluster1,1,3
ENSG00000265763,ZNF488,ENSG00000265763.4,-0.6042921353663473,1.853633289543539,9.72872188021056,0.001979200063120522,0.005499046615653203,Cluster3_vs_Cluster1,1,3
ENSG00000167112,TRUB2,ENSG00000167112.10,-0.21273144035105535,5.560090806195317,9.726943305343028,0.0019796525697247293,0.005499582800870049,Cluster3_vs_Cluster1,1,3
ENSG00000253846,PCDHGA10,ENSG00000253846.2,0.6427514051083787,2.803735180060574,9.726884814265379,0.0019802884141188223,0.005500628101139332,Cluster3_vs_Cluster1,1,3
