original_id,final_id,mean_expr
ENSG00000258944.1,AC004846.2,4.058939259705619
ENSG00000260997.1,AC004847.1,5.676914808523346
ENSG00000272768.1,AC004854.2,5.099666615382755
ENSG00000259109.1,AC004858.1,2.5145536530654673
ENSG00000232667.10,AC004862.1,1.5507548565782874
ENSG00000286407.1,AC004863.1,3.8218545726660795
ENSG00000236274.1,AC004865.1,2.996833916539446
ENSG00000223829.6,AC004870.2,2.4827927138675148
ENSG00000273419.1,AC004877.1,3.114566736960148
ENSG00000280149.1,AC004877.2,4.367337013219232
ENSG00000287967.1,AC004882.3,3.2924658084142524
ENSG00000213361.2,AC004884.1,3.3265325932012906
ENSG00000242154.1,AC004884.2,4.0588730927081045
ENSG00000231295.1,AC004888.1,2.346152578797328
ENSG00000239719.1,AC004890.1,4.1291199650220936
ENSG00000244560.7,AC004890.2,5.603554418042282
ENSG00000271664.1,AC004890.3,4.052058275347049
ENSG00000286305.1,AC004893.2,5.128532359940466
ENSG00000231704.6,AC004895.1,3.3433351923452816
ENSG00000236018.2,AC004898.1,4.23000061127617
ENSG00000285518.1,AC004900.1,3.6005255732795263
ENSG00000272240.1,AC004908.1,5.248006225966065
ENSG00000272812.1,AC004908.2,5.822796848779547
ENSG00000273402.1,AC004908.3,4.798443491280054
ENSG00000228429.1,AC004910.1,2.6010520077732457
ENSG00000226592.1,AC004911.1,2.4124841740862735
ENSG00000238906.1,AC004912.1,2.3559249914566873
ENSG00000243797.6,AC004917.1,2.9196588815813422
ENSG00000244701.1,AC004918.1,4.126904943624742
ENSG00000270157.1,AC004918.3,7.1701932066176095
ENSG00000273341.2,AC004921.1,3.447034275536813
ENSG00000284292.1,AC004922.1,3.7292993505558
ENSG00000254610.3,AC004923.1,3.5194995179652113
ENSG00000255306.1,AC004923.4,4.252618301371015
ENSG00000279419.1,AC004925.1,2.7829289874107643
ENSG00000287574.1,AC004938.2,5.3386831066059806
ENSG00000259209.3,AC004943.1,5.035911956703288
ENSG00000259768.6,AC004943.2,8.676268728353016
ENSG00000279206.1,AC004943.3,2.8419057091895423
ENSG00000233760.2,AC004947.1,2.4030666988077676
ENSG00000280255.1,AC004947.2,2.6897141674549343
ENSG00000286507.1,AC004947.3,3.4886047537661247
ENSG00000272745.1,AC004948.1,2.7623801181576715
ENSG00000228434.1,AC004951.1,5.540096566601256
ENSG00000239556.4,AC004951.2,6.430886204785543
ENSG00000241057.2,AC004951.3,4.199235113955393
ENSG00000273432.1,AC004951.4,4.774676717784306
ENSG00000243554.1,AC004967.1,4.587575652788791
ENSG00000285725.1,AC004967.2,5.821698769320158
ENSG00000285612.1,AC004974.1,2.3897973969016606
ENSG00000224629.1,AC004975.1,3.82566055047868
ENSG00000229660.1,AC004975.2,4.264318626127497
ENSG00000205485.13,AC004980.1,7.662248341062598
ENSG00000214243.3,AC004980.2,6.010026696538673
ENSG00000230305.2,AC004980.3,3.1023766268437973
ENSG00000250778.1,AC004980.4,2.507225361557474
ENSG00000272732.1,AC004982.1,4.402102442300186
ENSG00000272894.5,AC004982.2,6.200579281190083
ENSG00000232756.1,AC004990.1,6.346371358347934
ENSG00000273387.1,AC005005.3,5.03027654949451
ENSG00000278920.1,AC005005.4,4.612584201741386
ENSG00000223831.1,AC005006.1,2.5285152717038333
ENSG00000231255.1,AC005009.1,1.80253183000581
ENSG00000228421.2,AC005013.1,2.143313264073215
ENSG00000224280.1,AC005014.1,4.44671822035164
ENSG00000272361.2,AC005014.2,4.206829698220649
ENSG00000272537.1,AC005014.3,3.0433685053060273
ENSG00000287799.1,AC005014.4,4.063311243864617
ENSG00000213875.3,AC005019.1,3.1130621423647713
ENSG00000224448.1,AC005020.1,3.910853807121927
