original_id,final_id,mean_expr
ENSG00000269694.1,AC005197.1,2.8002469252211766
ENSG00000230258.6,AC005208.1,5.213504231952122
ENSG00000266378.1,AC005224.2,3.1075675119436528
ENSG00000266709.1,AC005224.3,4.206284873218834
ENSG00000258443.1,AC005225.1,3.4119869851974305
ENSG00000258603.4,AC005225.2,3.9996680509244644
ENSG00000279026.1,AC005225.4,5.651065003986512
ENSG00000273314.1,AC005229.4,6.615699224292768
ENSG00000263648.1,AC005244.1,3.134027215003422
ENSG00000280415.1,AC005252.3,3.33223785899049
ENSG00000268030.1,AC005253.1,5.169874012495852
ENSG00000268205.1,AC005261.1,10.239491788794696
ENSG00000268678.1,AC005261.2,3.659517766523142
ENSG00000279541.1,AC005261.5,4.253131865168931
ENSG00000266944.1,AC005262.1,3.0127371118776662
ENSG00000267551.3,AC005264.1,4.5882900891933645
ENSG00000280168.1,AC005274.1,3.617180464907534
ENSG00000277621.1,AC005277.2,3.029880929727595
ENSG00000251393.4,AC005280.1,4.534923774570323
ENSG00000284930.1,AC005280.2,3.205396287110485
ENSG00000225606.1,AC005281.1,3.5340942924239744
ENSG00000264067.1,AC005291.1,2.5684646578798627
ENSG00000273388.1,AC005291.2,2.6315289452177084
ENSG00000285555.1,AC005293.1,2.9847791826759633
ENSG00000236325.1,AC005300.1,2.8559310605004984
ENSG00000265494.1,AC005304.2,2.611914683944945
ENSG00000267283.1,AC005306.1,2.997955134408029
