project_id,gene_id,gene_name,mean_expression,median_expression,sd_expression,n_samples,comparison_type,mean_normal,mean_tumor,median_normal,median_tumor,log2fc,p_value,padj,n_normal,n_tumor
TCGA-LUSC,ENSG00000213221.5,DNLZ,NA,NA,NA,NA,normal_vs_tumor,12.747508541217908,8.554315451498821,11.032550488959268,6.405937165293453,-0.5921945037925019,7.553769650955223e-4,0.0011078862154734325,51,511
TCGA-MESO,ENSG00000080824.19,HSP90AA1,43964.81298515981,42289.73398498994,15559.817485114232,87,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-MESO,ENSG00000096384.20,HSP90AB1,59961.42244151187,59078.256241280455,15267.613203384646,87,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-MESO,ENSG00000100209.11,HSCB,356.0134858249125,314.0705016743814,224.02355641905908,87,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-MESO,ENSG00000103423.14,DNAJA3,2899.249121949268,2876.3633209697296,715.8767000791502,87,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-MESO,ENSG00000105993.15,DNAJB6,4981.145047563513,4857.7483314851115,1396.8017468332473,87,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-MESO,ENSG00000106211.10,HSPB1,28287.706155216198,25177.3223919531,15651.02799763084,87,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-MESO,ENSG00000109519.13,GRPEL1,1451.1633612104906,1400.9259919072429,523.6024563678855,87,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-MESO,ENSG00000109846.9,CRYAB,4272.812412347456,3053.520043249353,3717.0992651409415,87,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-MESO,ENSG00000113013.16,HSPA9,12277.050208352048,11895.426955064037,3720.8536865305196,87,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-MESO,ENSG00000115541.11,HSPE1,1213.5381532676263,1054.9786584433225,557.5631729113694,87,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-MESO,ENSG00000120675.6,DNAJC15,940.5159970341529,750.2562454198898,749.0099614159077,87,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-MESO,ENSG00000126602.11,TRAP1,2226.8643520705214,2201.661971003745,662.9473805693729,87,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-MESO,ENSG00000135924.16,DNAJB2,3712.2706706532954,3510.475793141983,1443.9857477490411,87,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-MESO,ENSG00000144381.18,HSPD1,17132.73125670491,16484.035984226386,4569.050173117827,87,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-MESO,ENSG00000146731.11,CCT6A,9019.21621193138,9022.561975816738,1967.9112806247235,87,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-MESO,ENSG00000152137.8,HSPB8,3261.5848670086657,3287.639724960287,1990.1735590377036,87,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-MESO,ENSG00000164284.15,GRPEL2,732.8450414688248,686.0832707403906,270.3659317134754,87,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-MESO,ENSG00000166855.9,CLPX,2164.189606469286,2120.47224917069,606.1120432263199,87,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-MESO,ENSG00000173641.18,HSPB7,1280.6503210648511,750.6491586231401,1389.7024194265307,87,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-MESO,ENSG00000205138.4,SDHAF1,555.9021168925653,515.2978908107592,292.5979645334715,87,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-MESO,ENSG00000205981.8,DNAJC19,1497.8291241976283,1410.987357670663,618.2340238624361,87,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-MESO,ENSG00000213221.5,DNLZ,8.258753030731508,6.643188671705521,6.319867054597223,87,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-OV,ENSG00000080824.19,HSP90AA1,61431.08733041298,56727.179862986406,24938.560414870466,421,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-OV,ENSG00000096384.20,HSP90AB1,97575.07450997822,90953.71927446584,37339.269249904486,421,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-OV,ENSG00000100209.11,HSCB,540.4990655401183,487.73810728278454,264.6023388851522,421,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-OV,ENSG00000103423.14,DNAJA3,4017.17091604338,3747.6707078700915,1839.8089818046235,421,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-OV,ENSG00000105993.15,DNAJB6,6048.507311650182,5750.978744474422,2067.211032198228,421,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-OV,ENSG00000106211.10,HSPB1,84153.11781959565,68281.80152112762,61173.2461847109,421,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-OV,ENSG00000109519.13,GRPEL1,1953.371917249027,1803.5889502349692,796.2876723417023,421,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-OV,ENSG00000109846.9,CRYAB,6839.901345240095,3415.8149994335213,10813.102631047646,421,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-OV,ENSG00000113013.16,HSPA9,14152.466175142805,13304.06589688659,5007.2439024090345,421,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-OV,ENSG00000115541.11,HSPE1,3693.4832184637876,3114.9713382370287,2215.69249839646,421,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-OV,ENSG00000120675.6,DNAJC15,1489.2359105787007,883.4496177403711,1839.0679852355725,421,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-OV,ENSG00000126602.11,TRAP1,4448.026527504613,4021.9082136627612,2008.2691033866317,421,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-OV,ENSG00000135924.16,DNAJB2,3282.4091632136883,3006.763733893438,1588.6004378873924,421,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-OV,ENSG00000144381.18,HSPD1,20491.047240719825,19178.64089295616,7105.719679435774,421,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-OV,ENSG00000146731.11,CCT6A,10630.818786883614,10084.14447877017,3325.402624180034,421,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-OV,ENSG00000152137.8,HSPB8,903.1448169757666,517.305970083167,1187.4507518726775,421,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-OV,ENSG00000164284.15,GRPEL2,1320.186915913171,1241.3343074665718,457.84899699921755,421,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-OV,ENSG00000166855.9,CLPX,2486.821136993617,2321.585404419836,942.4550124452202,421,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-OV,ENSG00000173641.18,HSPB7,277.09205948387427,133.01948380439583,460.8017139995296,421,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-OV,ENSG00000205138.4,SDHAF1,1203.2979886453104,1056.254643235045,659.5588348143127,421,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-OV,ENSG00000205981.8,DNAJC19,3414.6313380230426,3137.364510055367,1489.9756558775555,421,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-OV,ENSG00000213221.5,DNLZ,19.73758216040436,12.86735291408723,28.64978775418867,421,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-PAAD,ENSG00000080824.19,HSP90AA1,NA,NA,NA,NA,normal_vs_tumor,36663.69123099892,47732.31989568132,39331.15657102178,44309.97351717517,0.38060977508673877,0.13782562452336877,0.5053606232523521,4,178
TCGA-PAAD,ENSG00000096384.20,HSP90AB1,NA,NA,NA,NA,normal_vs_tumor,44733.09839695816,49075.11159687213,44281.82857214406,47307.2815782916,0.13365756394041156,0.4435570853743661,0.7558799453370926,4,178
TCGA-PAAD,ENSG00000100209.11,HSCB,NA,NA,NA,NA,normal_vs_tumor,376.04701688406385,358.2905267167061,398.0506713931659,344.19811443486367,-0.07141555075239044,0.7410339482823578,0.9589851095418749,4,178
TCGA-PAAD,ENSG00000103423.14,DNAJA3,NA,NA,NA,NA,normal_vs_tumor,2181.1625045236833,2340.167924270173,1968.5829885168914,2283.112962653834,0.10247826341429135,0.44750294321706074,0.7558799453370926,4,178
TCGA-PAAD,ENSG00000105993.15,DNAJB6,NA,NA,NA,NA,normal_vs_tumor,4188.655832192855,3681.6286235377206,4253.126474267052,3589.559472388041,-0.18612948320401235,0.22927146258549405,0.6304965221101086,4,178
TCGA-PAAD,ENSG00000106211.10,HSPB1,NA,NA,NA,NA,normal_vs_tumor,36619.67251388991,28786.273830606107,41385.292888179705,25593.58629104821,-0.34724658808818337,0.3848289033681503,0.7558799453370926,4,178
TCGA-PAAD,ENSG00000109519.13,GRPEL1,NA,NA,NA,NA,normal_vs_tumor,1489.7320691826626,1626.1639203921368,1479.0520605980755,1564.9044755937866,0.12701925054307162,0.4810145106690589,0.7558799453370926,4,178
TCGA-PAAD,ENSG00000109846.9,CRYAB,NA,NA,NA,NA,normal_vs_tumor,3770.311679435807,1377.0402960005074,3791.757283771267,1045.1621706437368,-1.4531895345741481,0.008264317931475442,0.18181499449245972,4,178
TCGA-PAAD,ENSG00000113013.16,HSPA9,NA,NA,NA,NA,normal_vs_tumor,8822.82937078412,9704.33601011292,8914.190978060347,9375.862253299743,0.1373962242597796,0.41158861476263503,0.7558799453370926,4,178
TCGA-PAAD,ENSG00000115541.11,HSPE1,NA,NA,NA,NA,normal_vs_tumor,558.3882265099072,841.2937293046397,514.2940119131617,742.9066354362969,0.5915075531789341,0.06633748565441328,0.2918849368794184,4,178
TCGA-PAAD,ENSG00000120675.6,DNAJC15,NA,NA,NA,NA,normal_vs_tumor,2692.911649497524,2682.983546786369,2587.1291009924935,2638.1111062302466,-0.0055649604054752696,0.9841802579143676,0.9841802579143676,4,178
TCGA-PAAD,ENSG00000126602.11,TRAP1,NA,NA,NA,NA,normal_vs_tumor,1696.4677805883562,1935.8433675224508,1595.613624739995,1824.1087656706418,0.19037017343980625,0.3422663023511121,0.7558799453370926,4,178
TCGA-PAAD,ENSG00000135924.16,DNAJB2,NA,NA,NA,NA,normal_vs_tumor,5983.9923477450675,6075.923559314278,6108.399032362622,5720.776851314718,0.021945499125772094,0.9265933525217063,0.9722888052444806,4,178
TCGA-PAAD,ENSG00000144381.18,HSPD1,NA,NA,NA,NA,normal_vs_tumor,8594.62626484174,11913.392019087412,8122.124966503881,10845.024711482873,0.4711143458946511,0.052558778164214996,0.2890732799031825,4,178
TCGA-PAAD,ENSG00000146731.11,CCT6A,NA,NA,NA,NA,normal_vs_tumor,7410.882378365362,7472.904537583528,7225.035488656567,7302.79139480451,0.012060389003353352,0.9280938595515495,0.9722888052444806,4,178
TCGA-PAAD,ENSG00000152137.8,HSPB8,NA,NA,NA,NA,normal_vs_tumor,2748.274821066515,1132.5970111718477,2712.477758201222,818.661290856696,-1.2789561518262484,0.02446865436901384,0.2691551980591522,4,178
TCGA-PAAD,ENSG00000164284.15,GRPEL2,NA,NA,NA,NA,normal_vs_tumor,775.3705467688823,741.6527906144175,822.1466910356194,721.0948664683059,-0.06327157995786957,0.6870615069520445,0.9447095720590611,4,178
TCGA-PAAD,ENSG00000166855.9,CLPX,NA,NA,NA,NA,normal_vs_tumor,2460.9775598850338,1926.598743904598,2542.6026139972664,1881.4355968037262,-0.35314344745885445,0.045599587439590555,0.2890732799031825,4,178
TCGA-PAAD,ENSG00000173641.18,HSPB7,NA,NA,NA,NA,normal_vs_tumor,596.9387424582213,562.603405778525,340.3161379188622,294.690012897849,-0.32222784399536986,0.633473339236968,0.9290942308808864,4,178
TCGA-PAAD,ENSG00000205138.4,SDHAF1,NA,NA,NA,NA,normal_vs_tumor,588.8092006360155,617.8996128992541,526.3424485885837,565.0160699864607,0.06939733530427326,0.8236646495438242,0.9722888052444806,4,178
TCGA-PAAD,ENSG00000205981.8,DNAJC19,NA,NA,NA,NA,normal_vs_tumor,946.1919849232763,926.2237979352161,851.58776737988,895.0631250418178,-0.030069292651522934,0.8531576757244799,0.9722888052444806,4,178
TCGA-PAAD,ENSG00000213221.5,DNLZ,NA,NA,NA,NA,normal_vs_tumor,14.781392855432756,9.169207177539423,9.73556265551514,7.4847469912183255,-0.6634425250697675,0.16743438418904777,0.5262223503084358,4,178
TCGA-PCPG,ENSG00000080824.19,HSP90AA1,NA,NA,NA,NA,normal_vs_tumor,33034.3835528653,48533.48207013316,28431.97729736322,46337.547024872605,0.5549946683013387,0.05477191424905758,0.08607015096280476,3,179
TCGA-PCPG,ENSG00000096384.20,HSP90AB1,NA,NA,NA,NA,normal_vs_tumor,53049.36424659291,101644.53524855051,53188.641198275574,99665.25321726262,0.9381213557823653,1.1028206994132077e-5,4.852411077418115e-5,3,179
TCGA-PCPG,ENSG00000100209.11,HSCB,NA,NA,NA,NA,normal_vs_tumor,426.71850804701126,372.20247365523585,445.36251523651686,336.88792417950924,-0.19820618578466465,0.5812808297943639,0.6089608693083812,3,179
TCGA-PCPG,ENSG00000103423.14,DNAJA3,NA,NA,NA,NA,normal_vs_tumor,4737.270109773705,2705.7552085275893,4811.594935727257,2681.619035087662,-0.8076654363041718,8.347985685529964e-5,3.0609280846943197e-4,3,179
TCGA-PCPG,ENSG00000105993.15,DNAJB6,NA,NA,NA,NA,normal_vs_tumor,2623.766296789004,3568.3224985049064,2727.786143606149,3489.0057236857597,0.4435123208178178,0.017282973177038245,0.03802254098948414,3,179
TCGA-PCPG,ENSG00000106211.10,HSPB1,NA,NA,NA,NA,normal_vs_tumor,7967.190007206258,13717.57816554824,8396.80193930017,11443.887818768364,0.7838562336552635,0.12234146490714998,0.17943414853048661,3,179
TCGA-PCPG,ENSG00000109519.13,GRPEL1,NA,NA,NA,NA,normal_vs_tumor,6951.739601608094,1783.8018109025447,6847.942247327744,1723.1741561469446,-1.9622859078044537,1.3961732725308526e-13,3.0715811995678757e-12,3,179
TCGA-PCPG,ENSG00000109846.9,CRYAB,NA,NA,NA,NA,normal_vs_tumor,997.7028693749238,1940.8782699879846,1091.1144574424595,1026.8971217258384,0.9600181203471023,0.2826201648075353,0.3454246458758765,3,179
TCGA-PCPG,ENSG00000113013.16,HSPA9,NA,NA,NA,NA,normal_vs_tumor,27887.7438927322,16329.755854082969,29061.55615520911,16107.361982814387,-0.772098308045623,5.922946488005032e-4,0.0016288102842013836,3,179
TCGA-PCPG,ENSG00000115541.11,HSPE1,NA,NA,NA,NA,normal_vs_tumor,6002.152005113602,1311.1418949155263,5447.079180171766,1003.4752348578801,-2.1949446645205266,1.2018298742738756e-6,6.610064308506316e-6,3,179
TCGA-PCPG,ENSG00000120675.6,DNAJC15,NA,NA,NA,NA,normal_vs_tumor,2041.484848485838,2344.4740765925067,1998.7181478073871,2306.143016118163,0.19965453164534008,0.5706997770746465,0.6089608693083812,3,179
TCGA-PCPG,ENSG00000126602.11,TRAP1,NA,NA,NA,NA,normal_vs_tumor,1621.4670572154237,1627.2771289783566,1756.5743737947287,1609.0843818896935,0.005149572907366601,0.9849979447089267,0.9849979447089267,3,179
TCGA-PCPG,ENSG00000135924.16,DNAJB2,NA,NA,NA,NA,normal_vs_tumor,7128.881568452363,8694.472962322965,6958.467506845694,8174.149153127962,0.2864054480812419,0.23086143116178318,0.2987618520917194,3,179
TCGA-PCPG,ENSG00000144381.18,HSPD1,NA,NA,NA,NA,normal_vs_tumor,78520.39402092758,13376.542902953053,76902.07716815895,11745.31868026292,-2.5533341500741362,4.3466167944953865e-13,4.781278473944925e-12,3,179
TCGA-PCPG,ENSG00000146731.11,CCT6A,NA,NA,NA,NA,normal_vs_tumor,6206.042541632256,8069.23864920469,6197.726261487791,7899.850118477374,0.3786780281876162,0.0386211408820564,0.0772422817641128,3,179
TCGA-PCPG,ENSG00000152137.8,HSPB8,NA,NA,NA,NA,normal_vs_tumor,349.11214724945313,4565.736914011797,311.74698784070273,3809.953748006205,3.7095252594250803,6.70004854432074e-10,4.913368932501876e-9,3,179
TCGA-PCPG,ENSG00000164284.15,GRPEL2,NA,NA,NA,NA,normal_vs_tumor,383.85507222196674,727.8077770114338,358.7088738295265,674.6652684131789,0.9234648801734148,0.0016047139718248164,0.003922634153349551,3,179
TCGA-PCPG,ENSG00000166855.9,CLPX,NA,NA,NA,NA,normal_vs_tumor,2137.01117028115,1229.52195994964,2009.7090764622783,1212.6817020136514,-0.7976403616926833,3.289434730908365e-4,0.0010338223439997718,3,179
TCGA-PCPG,ENSG00000173641.18,HSPB7,NA,NA,NA,NA,normal_vs_tumor,1580.0041250279996,3449.0370089824737,1689.0746923451247,305.9450831918961,1.126286839595656,0.43947137043635487,0.5088615868210425,3,179
TCGA-PCPG,ENSG00000205138.4,SDHAF1,NA,NA,NA,NA,normal_vs_tumor,533.619046801459,781.8565286291082,550.0527403980873,727.0602210639566,0.5522651074034858,0.050387489760574534,0.08527113651789536,3,179
TCGA-PCPG,ENSG00000205981.8,DNAJC19,NA,NA,NA,NA,normal_vs_tumor,1737.0694151308298,1326.1070065007743,1898.153918503228,1248.0233256966765,-0.389695776519994,0.1710758457966074,0.23522928797033515,3,179
TCGA-PCPG,ENSG00000213221.5,DNLZ,NA,NA,NA,NA,normal_vs_tumor,6.90725573824032,17.729314309163808,7.285728363817936,12.484787663611993,1.3479628665783525,0.0445315659011344,0.08164120415207973,3,179
TCGA-PRAD,ENSG00000080824.19,HSP90AA1,NA,NA,NA,NA,normal_vs_tumor,68670.56184389045,51968.37121079715,59259.9375625396,50493.92861010923,-0.40205817306115527,1.8074221714313e-11,4.970410971436075e-11,52,501
TCGA-PRAD,ENSG00000096384.20,HSP90AB1,NA,NA,NA,NA,normal_vs_tumor,74946.55623537404,79359.22938064694,73823.06458769093,77410.52522682615,0.08254748326702664,0.03465641120707224,0.0401284761345047,52,501
TCGA-PRAD,ENSG00000100209.11,HSCB,NA,NA,NA,NA,normal_vs_tumor,575.1889610109763,657.7691931333927,565.2267483665205,602.879846213535,0.19286595694499198,0.01482656060789759,0.018121351854097058,52,501
TCGA-PRAD,ENSG00000103423.14,DNAJA3,NA,NA,NA,NA,normal_vs_tumor,3065.41867616855,3190.478518805366,3118.0649013373204,3118.0649013373236,0.05789423356999689,0.13450961059523747,0.14796057165476123,52,501
TCGA-PRAD,ENSG00000105993.15,DNAJB6,NA,NA,NA,NA,normal_vs_tumor,4461.869731998135,3223.7510892786704,4223.189821586735,3131.1330694066287,-0.4692476811874902,1.05261371440921e-15,4.631500343400524e-15,52,501
TCGA-PRAD,ENSG00000106211.10,HSPB1,NA,NA,NA,NA,normal_vs_tumor,39349.55474478608,20705.542022698355,29466.789644451732,16484.684283055183,-0.9263399602484482,9.160219986649343e-10,2.2391648856253954e-9,52,501
TCGA-PRAD,ENSG00000109519.13,GRPEL1,NA,NA,NA,NA,normal_vs_tumor,1733.1177152099806,1938.266038644022,1732.409456454162,1879.8526183620754,0.16097856310259598,4.8658120738343986e-5,8.234451201873597e-5,52,501
TCGA-PRAD,ENSG00000109846.9,CRYAB,NA,NA,NA,NA,normal_vs_tumor,9035.179072965291,2932.471602848952,7119.656677717809,1851.5686732198492,-1.623482320780525,2.054494699170546e-17,2.2599441690876004e-16,52,501
TCGA-PRAD,ENSG00000113013.16,HSPA9,NA,NA,NA,NA,normal_vs_tumor,14033.131223808505,15368.595126605622,14689.808522495616,15117.075608242865,0.13118752859945215,0.0019419259355782591,0.0025130806225130416,52,501
TCGA-PRAD,ENSG00000115541.11,HSPE1,NA,NA,NA,NA,normal_vs_tumor,824.2625225595781,1306.3052115375692,736.9391843513934,1144.8050840312067,0.6639277877988822,1.232019571380656e-13,4.517405095062405e-13,52,501
TCGA-PRAD,ENSG00000120675.6,DNAJC15,NA,NA,NA,NA,normal_vs_tumor,1982.7818050907065,767.3511278308362,1369.296292896061,570.5133695747917,-1.3697495091381124,2.05963665419238e-16,1.132800159805809e-15,52,501
TCGA-PRAD,ENSG00000126602.11,TRAP1,NA,NA,NA,NA,normal_vs_tumor,1889.6774878214765,2350.084950338426,1896.3028498844712,2233.3063354835012,0.31471279488353965,1.1734937261405834e-7,2.5816861975092833e-7,52,501
TCGA-PRAD,ENSG00000135924.16,DNAJB2,NA,NA,NA,NA,normal_vs_tumor,8505.745452883624,8708.719948749824,8217.3653687031765,8217.365368703171,0.03399843083639501,0.6191974955857695,0.6191974955857695,52,501
TCGA-PRAD,ENSG00000144381.18,HSPD1,NA,NA,NA,NA,normal_vs_tumor,12788.720058386376,18203.995543755107,11451.597223068497,16996.393977436193,0.5093915741221029,3.461316514935433e-17,2.5382987776193175e-16,52,501
TCGA-PRAD,ENSG00000146731.11,CCT6A,NA,NA,NA,NA,normal_vs_tumor,7055.470032063459,8038.58693010753,6765.726642222998,7838.422668864165,0.18822953516059493,6.7880309992319875e-6,1.2444723498591976e-5,52,501
TCGA-PRAD,ENSG00000152137.8,HSPB8,NA,NA,NA,NA,normal_vs_tumor,16133.595973453264,4094.7981350072073,12612.159234923254,3112.3297047198516,-1.978239389526176,2.259562387709745e-26,4.971037252961438e-25,52,501
TCGA-PRAD,ENSG00000164284.15,GRPEL2,NA,NA,NA,NA,normal_vs_tumor,779.3744014260182,902.7717554257933,804.8881282015451,859.61443027975,0.21092568927167948,8.014689716634371e-5,1.1754878251063744e-4,52,501
TCGA-PRAD,ENSG00000166855.9,CLPX,NA,NA,NA,NA,normal_vs_tumor,2646.7564862708505,2700.1580440432003,2600.568681690149,2613.6026009798165,0.02884941903549578,0.5815653252166468,0.6092589121317253,52,501
TCGA-PRAD,ENSG00000173641.18,HSPB7,NA,NA,NA,NA,normal_vs_tumor,2920.3481896946087,1134.3460154190468,1950.1273671089743,679.2844768535631,-1.3643419313976,1.1588580593820202e-11,3.642125329486349e-11,52,501
TCGA-PRAD,ENSG00000205138.4,SDHAF1,NA,NA,NA,NA,normal_vs_tumor,672.1024988603019,801.9430261077916,670.5051952535508,721.0226647809126,0.2544685298041994,0.0010795487974982736,0.0014843795965601262,52,501
TCGA-PRAD,ENSG00000205981.8,DNAJC19,NA,NA,NA,NA,normal_vs_tumor,1680.9639698773044,1921.3193104210736,1592.4615377427895,1844.1568126257478,0.1920350841374285,6.242914341529972e-5,9.810293965261385e-5,52,501
TCGA-PRAD,ENSG00000213221.5,DNLZ,NA,NA,NA,NA,normal_vs_tumor,5.834707295588188,10.337047234397899,5.130845916324385,7.514901436942738,0.7968588330481083,2.6020296866171035e-6,5.204059373234207e-6,52,501
TCGA-READ,ENSG00000080824.19,HSP90AA1,NA,NA,NA,NA,normal_vs_tumor,34353.534631522256,41203.53751956412,33581.8564036968,37240.55466896574,0.2623234227156401,0.1732366708958024,0.22418863292397961,10,166
TCGA-READ,ENSG00000096384.20,HSP90AB1,NA,NA,NA,NA,normal_vs_tumor,33370.77559495322,56890.031867671176,34045.09334045803,52812.99139845174,0.7696013468793802,3.988298041203509e-9,2.1935639226619297e-8,10,166
TCGA-READ,ENSG00000100209.11,HSCB,NA,NA,NA,NA,normal_vs_tumor,343.7815252268324,238.3432053155802,271.390263257635,222.2913896507929,-0.5292589287329813,0.005573402706126732,0.009874527709261262,10,166
TCGA-READ,ENSG00000103423.14,DNAJA3,NA,NA,NA,NA,normal_vs_tumor,2731.2998305052492,3879.602952417492,2549.2556192535967,3587.8956661346533,0.5057001990062345,9.033962235006074e-4,0.0019874716917013366,10,166
TCGA-READ,ENSG00000105993.15,DNAJB6,NA,NA,NA,NA,normal_vs_tumor,4046.371071721326,3297.527025398296,4082.4450158614686,3172.2309969901007,-0.29556670700865256,0.03835336491305905,0.05726371961509384,10,166
TCGA-READ,ENSG00000106211.10,HSPB1,NA,NA,NA,NA,normal_vs_tumor,12745.261755058456,12804.323307775614,12245.531217243766,9272.850563992284,0.00660246966088721,0.9848911647467443,0.9848911647467443,10,166
TCGA-READ,ENSG00000109519.13,GRPEL1,NA,NA,NA,NA,normal_vs_tumor,1669.087875877726,1776.2548603946948,1693.1211693333844,1693.1211693333846,0.08972623110106935,0.4946115175302683,0.5727080729297843,10,166
TCGA-READ,ENSG00000109846.9,CRYAB,NA,NA,NA,NA,normal_vs_tumor,3051.9620534926157,397.1192015321493,2881.451937848244,240.44224723518576,-2.9417040618161834,1.1001739118868891e-12,1.210191303075578e-11,10,166
TCGA-READ,ENSG00000113013.16,HSPA9,NA,NA,NA,NA,normal_vs_tumor,11271.602021411283,11844.208165519723,11260.535081425209,11598.16703878712,0.07152362739763515,0.6008898926990682,0.6609788819689751,10,166
TCGA-READ,ENSG00000115541.11,HSPE1,NA,NA,NA,NA,normal_vs_tumor,875.4667515802646,1703.5090797148887,806.7971994074551,1487.6954008745986,0.9600819332766569,1.315107585554062e-6,3.6165458602736708e-6,10,166
TCGA-READ,ENSG00000120675.6,DNAJC15,NA,NA,NA,NA,normal_vs_tumor,2620.480040151904,3173.696133790955,2566.3437886784186,2892.909075798255,0.27653495228090236,0.31346954976321095,0.3831294497105912,10,166
TCGA-READ,ENSG00000126602.11,TRAP1,NA,NA,NA,NA,normal_vs_tumor,1644.5868795438278,4088.527852964529,1708.0256991320682,3485.9147845479424,1.3132936110384035,1.7493557478906246e-8,6.41430440893229e-8,10,166
TCGA-READ,ENSG00000135924.16,DNAJB2,NA,NA,NA,NA,normal_vs_tumor,2865.3448870466937,2338.053240102724,2824.013670455056,2152.42336826424,-0.29361316516311803,0.12678814309230302,0.17433369675191665,10,166
TCGA-READ,ENSG00000144381.18,HSPD1,NA,NA,NA,NA,normal_vs_tumor,12424.347055794615,23421.544350477216,11308.019152809036,22595.484620890515,0.9147333614494446,8.257148283480601e-9,3.6331452447314646e-8,10,166
TCGA-READ,ENSG00000146731.11,CCT6A,NA,NA,NA,NA,normal_vs_tumor,6072.371065372723,10205.963060852662,6085.115146701264,9790.04509582297,0.7491996719731892,6.146174829592817e-12,4.507194875034732e-11,10,166
TCGA-READ,ENSG00000152137.8,HSPB8,NA,NA,NA,NA,normal_vs_tumor,8053.220374978469,319.4637812172871,7152.656165281773,150.5140069975355,-4.655312359758365,1.8818012909428702e-22,4.139962840074314e-21,10,166
TCGA-READ,ENSG00000164284.15,GRPEL2,NA,NA,NA,NA,normal_vs_tumor,572.5114712730339,805.6292766089406,510.4488824826109,759.4075077835814,0.4952883918012905,3.814213352666184e-4,9.323632639850673e-4,10,166
TCGA-READ,ENSG00000166855.9,CLPX,NA,NA,NA,NA,normal_vs_tumor,2130.617598652411,1554.4941797764156,2113.1319937239236,1500.5035850024256,-0.45401295604348874,0.0017220599745165629,0.0034441199490331258,10,166
TCGA-READ,ENSG00000173641.18,HSPB7,NA,NA,NA,NA,normal_vs_tumor,1954.5256565390919,255.78632304922323,1801.5914626174117,85.78748387810299,-2.933633391973367,4.563680943109745e-7,1.4342997249773484e-6,10,166
TCGA-READ,ENSG00000205138.4,SDHAF1,NA,NA,NA,NA,normal_vs_tumor,611.8846306410383,643.8078583937433,590.2947375267194,515.2651976710519,0.07042927792983188,0.7757463279876105,0.8126866293203538,10,166
TCGA-READ,ENSG00000205981.8,DNAJC19,NA,NA,NA,NA,normal_vs_tumor,1132.6545418686903,873.5142844353334,1007.7280715945176,845.6606126887413,-0.3738322857376258,0.0058349481918362,0.009874527709261262,10,166
